url,ID,nickname,comment,like,time
https://weibo.cn/comment/hot/IBkPEqUcW?rl=2,5863210709,林幽乔_xz,大佬的世界真厉害,57,2020-04-01 19:29:09
https://weibo.cn/comment/hot/IBkPEqUcW?rl=2,5594484227,下雨天的放牛娃,云抗疫,51,2020-04-01 19:24:06
https://weibo.cn/comment/hot/IBkPEqUcW?rl=2,6328798981,今天学生物化学了嘛,杠杠的,47,2020-04-01 19:26:58
https://weibo.cn/comment/hot/IBkPEqUcW?rl=2,6480110358,戴帽子的那个小宋同学,互联网加起了大作用，网络至关重要,16,2020-04-01 20:23:43
https://weibo.cn/comment/hot/IBkPEqUcW?rl=2,3448220960,PGE王,这个群我觉得很强大，这么多专业人士在里面,13,2020-04-01 20:23:46
https://weibo.cn/comment/hot/IBkPEqUcW?rl=2,5374563815,鱼鱼爱喝咕噜噜,用自己的所知所学来，帮助到所有人真的挺好。,8,2020-04-01 20:23:41
https://weibo.cn/comment/hot/IBkFWe1F2?rl=2,1889268705,iMovi,最难的时候我们挺过来了！容不得外狗说三道四栽赃中国！,5461,2020-04-02 09:50:24
https://weibo.cn/comment/hot/IBkFWe1F2?rl=2,3218381392,冷月子初,那是当然，我大中华威武！！,2503,2020-04-02 10:19:49
https://weibo.cn/comment/hot/IBkFWe1F2?rl=2,5326427664,我想知道有什么名字是没被抢的,有医护人员在一线的奋战，有各层级公务人员的防控，有无数的志愿者帮助协调、支持，有爱心企业和个人的支持，有全国人民的配合。中国的明天会更美好！,2095,2020-04-02 09:48:00
https://weibo.cn/comment/hot/IBkFWe1F2?rl=2,6542718260,惠子桑呐,中国政府立即采取强制有效的措施，不仅保障了自己十四亿中国人的生命安全，也为世界抗击疫情做出了模范，积累了经验。有效控制了疫情的传播，，武汉加油，中国加油！！,1375,2020-04-02 09:35:59
https://weibo.cn/comment/hot/IBkFWe1F2?rl=2,xuyanshuanglvshi,葫芦葫芦大葫芦,你我都该侥幸生在了中国。,1290,2020-04-02 09:33:24
https://weibo.cn/comment/hot/IBkFWe1F2?rl=2,5034915706,我是徐颖婷,中国一直以来就是最安全的国家🇨🇳 ,668,2020-04-02 09:41:42
https://weibo.cn/comment/hot/IBkFWe1F2?rl=2,5230751502,亲子育儿趣事,我国威武，相信一定会好起来[加油][加油][加油][加油],586,2020-04-02 09:18:41
https://weibo.cn/comment/hot/IBkFWe1F2?rl=2,2703205421,Magic_高七七,此生不悔入华夏！,495,2020-04-02 11:00:48
https://weibo.cn/comment/hot/IBkFWe1F2?rl=2,6502222713,烟火清欢不负流年,中国为全世界争取的时间，被外国人的傲慢与偏见浪费了，这就叫自食其果吧,382,2020-04-02 09:28:52
https://weibo.cn/comment/hot/IBkFWe1F2?rl=2,1843129123,Smart_rui,有的国家偏偏不信这个邪,218,2020-04-02 09:28:52
https://weibo.cn/comment/hot/IBk3SFN3z?rl=2,zhao1212n,V歌2013,不要也好，省的因为标准问题秋后找我们算账,125,2020-04-01 17:27:40
https://weibo.cn/comment/hot/IBk3SFN3z?rl=2,7286621651,清欢苏,美国怎么想的？,76,2020-04-01 17:27:09
https://weibo.cn/comment/hot/IBhuuhbqy?rl=2,5988146981,贵州旅游攻略_小茜,今天·上海很冷·你那里呢？,0,2020-04-01 10:58:00
https://weibo.cn/comment/hot/IBhuuhbqy?rl=2,6921401155,云卷儿1975,祈祷这场人类的灾难赶紧过去！🙏,2,2020-04-01 10:57:27
https://weibo.cn/comment/hot/IBhuuhbqy?rl=2,CHD48,我心面向天仙,韩国也要警惕,0,2020-04-01 10:54:11
https://weibo.cn/comment/hot/IBgpHf4tf?rl=2,chewww,董珉华,我就关心这次美国这次出多少钱？起多大作用？,266,2020-04-01 08:12:26
https://weibo.cn/comment/hot/IBgpHf4tf?rl=2,7371993520,辉2020520,国际社会应该真正践行人类命运共同体！,56,2020-04-01 08:09:58
https://weibo.cn/comment/hot/IBgpHf4tf?rl=2,7338720991,韩长国937,、,7,2020-04-01 08:11:36
https://weibo.cn/comment/hot/IBgpHf4tf?rl=2,5237686343,爱吃葡萄的阿兰,,5,2020-04-01 08:10:12
https://weibo.cn/comment/hot/IBgpHf4tf?rl=2,2214298494,社会与法观察,疫情全球肆虐，世界各国越来越重视“人类命运共同体”这个划时代的命题意义！,10,2020-04-01 08:16:51
https://weibo.cn/comment/hot/IBgnEddWC?rl=2,ericzhangwuhan,三哥投资札记,好消息，只要认真对待，就能战胜病毒,118,2020-04-01 08:06:13
https://weibo.cn/comment/hot/IBgnEddWC?rl=2,6192772418,蔓越莓嘉心饼干,疫情早点结束吧！！,34,2020-04-01 08:04:24
https://weibo.cn/comment/hot/IBgnEddWC?rl=2,2276705275,四字姐姐名字被占用,终于,14,2020-04-01 08:04:29
https://weibo.cn/comment/hot/IBgnEddWC?rl=2,6458286566,吾乃YUKI,不要這麼篤定茶,8,2020-04-01 08:05:05
https://weibo.cn/comment/hot/IBgnEddWC?rl=2,6118456581,16经纪人官方微博,加油,8,2020-04-01 08:10:29
https://weibo.cn/comment/hot/IB8715NqU?rl=2,6279262297,2020安妮,愿你们各自安好！除了一声加油，没有什么可给的了,56,2020-03-31 11:02:23
https://weibo.cn/comment/hot/IB8715NqU?rl=2,5399270650,mm别偷我的甜,大家最好要保护好自己，一定会没事 加油,0,2020-03-31 11:52:33
https://weibo.cn/comment/hot/IB8715NqU?rl=2,7385851665,辰辰的_,好好活着,12,2020-03-31 11:01:50
https://weibo.cn/comment/hot/IB8715NqU?rl=2,5848112104,沐沐兮欧尼,真的不希望再增加了呀，一定要做好防护工作。,0,2020-03-31 11:48:15
https://weibo.cn/comment/hot/IB35fqgGY?rl=2,6035096542,notForgetso,坚决盘无良商家,0,2020-03-30 22:45:23
https://weibo.cn/comment/hot/IB35fqgGY?rl=2,1921534453,虾酱2011,支持！,0,2020-03-30 22:34:22
https://weibo.cn/comment/hot/IB35fqgGY?rl=2,opou,吴林非,中国的广告市场乱象，五花八门、不是说疫情期间，就是平时也常常误导消费者，这种现象早就应该治理了。,1,2020-03-30 22:26:09
https://weibo.cn/comment/hot/IB35fqgGY?rl=2,6588671311,机械化买单,格力呢 真能杀灭新冠病毒吗,0,2020-03-30 22:24:48
https://weibo.cn/comment/hot/IB35fqgGY?rl=2,711921789,西门_佳人,严惩不贷！,0,2020-03-30 22:19:35
